	GSM679849_17A.CEL	GSM679847_9A.CEL	GSM679848_13A.CEL	GSM679850_10B.CEL	GSM679856_19A.CEL	GSM679855_15A.CEL	GSM679854_11A.CEL
204635_at	5.03415427722743	5.88041361774522	5.2033960435292	5.32841241866949	7.08469054256835	7.06701167705508	7.79760720901761
204636_at	4.19387411534503	4.21206831429695	4.03431446983428	4.11131573438025	4.01013741158602	3.97683006654492	4.12289238674613
204637_at	4.60513262623036	4.6486272287753	4.60513262623036	6.05062161104693	4.60513262623036	4.32807372444732	4.455392186706
204638_at	3.90968423902581	3.73449468702749	3.90968423902581	3.65321646864484	4.85664655165536	4.60801974548785	3.79787371293148
204639_at	8.40971814996981	8.29965338570362	8.416967289201	8.07928597675252	8.70746099723828	8.72214348619633	8.85191064055779
204640_s_at	9.42987865550666	9.51439346356208	9.50063564894972	9.26681985565599	9.9244652029604	9.96145862677088	9.77346518013918
204641_at	8.95582744131794	9.28069151107398	9.02771152728145	8.81648591066795	8.35319344685385	8.33562149092985	8.14273599145192
204642_at	6.64451045884999	5.07399752501062	6.92269490716734	5.5599381633689	6.20488484793676	6.10417397293923	5.37343820259454
204643_s_at	6.75622959906442	6.5619420049994	6.78012724662936	6.5619420049994	6.43544194291735	6.50696705985113	6.54380598915784
204644_at	3.700029329839	3.84514183078078	3.87458511353939	3.700029329839	3.53142513728244	3.42728212857703	3.73744622748411
204645_at	7.49458795395024	7.57134374501582	7.50007053161543	7.47791724965182	7.48653311361467	7.45633532438357	7.41318252296958
204646_at	4.66016835219895	5.41002795771196	4.3226711496197	4.84801386481806	7.88466677753663	7.93946358173458	8.58126448518118
204647_at	6.97904537070179	6.82191366277774	7.04407693998148	6.98927246454022	7.11353719364933	7.04407693998148	7.12772860776515
204648_at	4.57132677115275	4.71533043741694	4.7286578703298	4.62050349760786	4.5660677250585	4.62503058149485	4.62503058149485
204649_at	8.8411654672435	9.21599102869142	8.90872632870864	8.58890855238033	8.14754752544016	8.01630072232466	7.54084636751395
204650_s_at	6.18288350403106	6.36431256192223	6.20208817994072	6.18220509918747	7.15474291366877	6.71208096297222	7.04127860594332
204651_at	7.19315537918031	7.41238976235991	7.23474961136529	6.9299267253553	6.34115781601866	6.71981763617076	6.43731874988747
204652_s_at	6.38495825366321	6.29805464797834	6.46562245709361	6.20396617549024	5.3843017412696	5.47616575526005	5.5731580947698
204653_at	8.68397951122467	8.55838814461699	8.59809939183338	8.6366315745084	9.8023587115654	9.8150086238607	9.97211300554197
204654_s_at	5.52287840701445	5.82740298900687	5.77478442939433	6.06046628596746	6.49042954488253	6.72552890975944	7.01180592218504
204655_at	4.13750794722988	3.70153608288404	3.85043803324015	3.98518622764889	3.76253578847943	3.90410096334294	3.66727015222556
204656_at	7.33393769819437	6.64324916147362	7.11998277802682	7.15318838255107	6.86747691164087	6.85989711661523	6.24152171944826
204657_s_at	6.54879387882084	6.08931352742941	6.47971527120838	6.58096699997236	6.15145696308455	6.1035653507529	6.01795689825806
204658_at	8.48669045605453	8.32507879787987	8.35541549475494	8.0125431039867	8.06979218042369	7.91917172902113	7.89786223034734
204659_s_at	7.53695548946839	7.40260596403325	7.66265542419793	7.40128584480066	7.3561699877307	7.55936317793816	7.3151831665582
204660_at	4.24200125062399	4.24200125062399	4.36240664456719	4.22321324991813	4.11724916157184	4.21726223937568	4.3091470781431
204661_at	3.5632894276478	3.64428918975908	3.73741269025173	3.76607160922345	3.57778035247012	3.71334137334278	3.71334137334278
204662_at	8.58487206823862	8.63658950028891	8.34821385565737	8.29583426878669	7.35800719490462	7.42957968224764	7.3603497566023
204663_at	3.4091853548343	3.4091853548343	3.34735057151666	3.4091853548343	3.33416723647518	3.4091853548343	3.31145191319705
204664_at	3.49097571236336	3.49097571236336	3.50390264083223	3.40294144808754	3.4780487838945	3.51916223282535	3.49097571236336
204665_at	3.85601082831741	3.74885180183642	3.87770533404348	3.60630571007282	3.45335093742235	3.38457987299777	3.51726544344893
204666_s_at	4.14729279185774	3.95483551425109	4.18075530011685	4.33319845131485	4.14729279185774	4.14729279185774	3.83268353385758
204667_at	4.99539805924257	4.51583942725001	4.87900438343465	4.51583942725001	4.24216798904643	4.45527575436937	3.97683006654492
204668_at	6.46831544028824	6.50861487934485	6.47470261521772	6.57937388958742	6.52474220589352	6.50861487934485	6.50861487934485
204669_s_at	6.40298101290958	6.65690954590243	6.51370926098105	6.71747320641734	7.16083938739751	7.20951007140959	7.15307018757688
204670_x_at	5.04690726373125	4.90207251797702	4.95859782707241	5.0081712157687	4.95859782707241	4.93699134318939	4.9182547338432
204671_s_at	7.36734626515271	7.97839362953779	7.48442385569222	7.16914725693883	8.61834497150679	8.61115386983758	8.75932667621815
204672_s_at	6.5879530619442	7.36302368939787	6.75464951125496	6.52227845843649	7.95849257109976	8.0060564274855	8.10639440865789
204673_at	4.43730944521331	4.41030302789637	4.43730944521331	4.70090384641065	4.4466779449902	4.39328823588501	4.43730944521331
204674_at	4.71707087706274	4.6137318739836	4.59674286199375	4.60448380479786	4.59674286199375	4.45517284915028	4.59674286199375
204675_at	9.35961555089984	9.06967530953642	9.38935854249881	9.24593549221672	9.37822208208342	9.31849835066092	9.35146639800576
204676_at	7.81243016279937	7.73988885442391	7.89676261660246	7.85802852055493	7.57298498560082	7.63924642511101	7.38460638553528
204677_at	3.17818399764628	3.13185714072576	3.31086956809744	3.17818399764628	3.23874767052692	3.11634921432864	3.12214014515894
204678_s_at	3.1167953236749	2.9683858561864	2.79217213291439	2.98131278465527	3.00276200774098	2.96226567340501	2.98131278465527
204679_at	3.25946023960656	3.3683638356282	3.31632014424194	3.34182676016973	3.11046781038823	3.31632014424194	3.31632014424194
204680_s_at	3.82794579311693	3.74494758524836	3.51260510689895	3.76307840462228	4.02976630963482	4.00110739393727	3.76307840462228
204681_s_at	5.63156079573964	5.88503623017044	5.41457696685944	4.9974641036312	6.50858885700593	6.42721162546455	5.83780734688611
204682_at	5.14021413016651	5.28744680439957	5.28744680439957	5.28744680439957	5.27815632638765	5.30566130170217	5.28744680439957
204683_at	4.16899303293858	4.32214349676966	4.17534372529525	4.16899303293858	4.22566606903193	4.12289238674613	4.05718250684426
204684_at	3.7213806122509	3.91775792536296	3.7189965421664	3.97876351489987	3.93063426025282	3.87979594006406	3.98603739409929
204685_s_at	3.85120762184103	3.95084601401203	3.69847895676752	3.76715100121625	3.85522777282637	3.85120762184103	3.86752582044446
204686_at	8.76688768138522	8.31028468415621	8.83019230150239	8.51646674445754	8.63473963542105	8.73695368765044	8.31603574995698
204687_at	5.9520748155727	6.3624240304813	6.11841527670639	6.53925096163397	5.26190089873628	5.01422208702662	4.92618782275079
204688_at	8.85335505934271	8.96795555960657	8.91901749139347	8.88083473976813	9.81396541263445	9.86052716078545	9.75939117314183
204689_at	6.30460835070201	6.14163057618552	6.33312280111429	6.77101430949418	5.41344343366741	5.70582946057882	5.50083515333206
204690_at	8.64191698479443	8.62817306330268	8.69117633162883	8.45784645078648	8.76511273574148	8.7919147583802	8.87094161804744
204691_x_at	6.59111772026113	6.78203830831453	6.41869329002764	6.78203830831453	6.9687081532199	6.96578690243847	7.1603933610985
204692_at	5.48090710854063	5.48090710854063	5.38377865204259	5.5136966399473	5.42323411618393	5.55748745271476	5.33934051451426
204693_at	4.98811433722946	5.04746759588922	5.04746759588922	5.0705416554841	5.16551921793595	5.01714443979074	5.04746759588922
204694_at	4.0290446524769	4.16393655001311	3.85385143796226	4.15119820486562	4.15119820486562	3.83639807819281	4.05073915820297
204695_at	8.78264816241782	8.53362475368066	8.86213354037669	8.81623690494193	6.18116062484536	5.61523384400162	5.37331496296011
204696_s_at	7.12116910909323	6.855049649333	7.31852636951911	7.40420634904881	4.52825399539312	4.52272897747804	4.59637673318002
204697_s_at	3.77393852149936	4.58972280071632	3.74253155664949	4.12289238674613	4.009054851503	4.12289238674613	3.97819906431719
204698_at	3.86543883454439	3.67931707093208	3.73429039553544	4.12289238674613	5.54135483993318	5.58652055352066	4.15561689955278
204699_s_at	7.29795329417196	7.31981695350214	7.29894817508102	7.24088259243184	6.77828794021073	6.74647496048215	6.87628183295566
204700_x_at	7.73852097390463	7.5406674965908	7.66759985814871	7.27169055993444	6.77684806393338	6.92835847799478	6.85663211716274
204701_s_at	5.88672824412152	5.67699226733585	5.81837308045499	5.99102401262204	6.02983861511591	5.68256065922138	5.81602285946724
204702_s_at	5.85926775478263	5.59908225241023	5.89176951166965	5.32897353875937	4.94407360683255	4.89268886837004	4.9616426485794
204703_at	7.32625261235008	7.68654382513164	7.4034491377116	7.41033631028029	8.1464455559612	8.08476976361076	7.90119551081322
204704_s_at	2.20426839361237	2.20426839361237	2.20426839361237	2.20426839361237	2.20426839361237	2.20426839361237	1.99587708479769
204705_x_at	4.45517284915028	4.65235674137661	4.45517284915028	4.45517284915028	4.43047686501961	4.45517284915028	4.42276856837516
204706_at	7.78793125517442	7.91823030433081	7.8947151406678	7.8644023824435	7.64335505682935	7.70870186721121	7.77053487407675
204707_s_at	3.87682070907738	3.60773828791201	3.60773828791201	3.62593998105666	3.60773828791201	3.60773828791201	3.38785741588433
204708_at	2.92237218595085	3.0401255533963	2.92237218595085	2.92237218595085	2.83783231849973	2.90661115236024	2.92237218595085
204709_s_at	8.95889485482195	9.01256957816513	8.93662837431028	8.49243553088891	7.30945981001508	7.11808017747656	6.90407505335853
204710_s_at	9.02409573966911	9.14421463250812	9.13295880782749	9.40403523650247	9.66910785452213	9.61375323343589	9.78600404720017
204711_at	8.00497291219197	8.08239084392736	7.92916412810834	7.99383790826467	8.05323724635161	8.08601821594465	8.02815313692352
204712_at	2.75674711907198	2.74300197819981	2.77427920780545	2.75674711907198	2.68462522150146	2.75674711907198	2.75674711907198
204713_s_at	3.86055406271406	3.97606435248288	3.98518622764889	3.98518622764889	3.98518622764889	3.98518622764889	4.1553621190608
204714_s_at	3.12214014515894	3.12214014515894	3.12214014515894	3.10637398026291	3.0286302568784	3.27701832475613	3.12214014515894
204715_at	6.8923222329397	6.96830277663102	7.05180752464415	6.86540628063742	6.32800106456761	6.51270848424591	6.55106530102293
204716_at	6.98697261839723	6.59216284498639	6.80433805923141	6.70266479173801	6.91447160027768	6.87977973866979	6.64805314374539
204717_s_at	7.12834388058003	7.14646703798904	7.27857655928908	7.32600007195003	6.28996565851859	6.16180942760937	5.46794073818409
204718_at	3.46413893154775	3.79904121233309	3.6928053437644	3.66541128026871	3.40030419663246	3.34873372233744	3.66541128026871
204719_at	6.93603738865083	7.33419395786833	6.97587745535952	6.99754444251232	9.00937367473773	8.90020658611256	9.18082399951395
204720_s_at	3.18946300792937	3.35109634686941	3.22165982927928	3.31358430940321	3.75982576064911	3.97683006654492	3.27252967858834
204721_s_at	2.55076240451	2.56993205078739	2.51096612171854	2.46992679005915	2.61259718782764	2.54213716620099	2.55076240451
204722_at	3.85915386232867	3.69511867003327	3.57377974328466	3.53906503212931	3.9912186008378	3.83041493181146	3.73546176326248
204723_at	3.22456533880944	3.06093987166622	3.07400039543266	3.06093987166622	3.01585050504308	3.20488473806631	3.06093987166622
204724_s_at	4.71008016106717	5.21723302771695	4.94804317225007	5.03709421262599	5.375792142579	5.40358058041313	5.72167219003953
204725_s_at	7.4410023307433	7.7223195986942	7.58378994169519	7.77550729530599	8.17101845137684	8.11078263144874	8.11491266741482
204726_at	4.57553817857105	4.19727029290731	4.21244688616412	4.8979024646471	4.82497088153733	5.46114590340987	4.65305570089259
204727_at	5.99855104391416	6.09761761975793	6.03054921058876	5.91633365370974	3.94525441921653	3.61793000254053	3.68647016651168
204728_s_at	7.1313385797125	7.13845876818663	7.0925491650449	6.98504998117559	5.00391022121912	4.96761677103366	5.13986270868627
204729_s_at	7.01180592218504	7.01180592218504	7.01180592218504	7.22381178437208	6.97179985403299	6.97385817258004	7.01180592218504
204730_at	6.37181028908057	6.68753613556428	6.42946478230375	6.0448336318968	8.71233042725051	8.89743819398757	8.02186220018315
204731_at	6.10245508860733	6.16235468957697	6.22076948882995	6.53838134298009	8.68528477064229	8.8361430655917	9.23843723843934
204732_s_at	5.88390799307856	6.15434797692625	6.05102744799461	6.21224388987597	6.51421083741894	6.4481405743367	6.71159478844723
204733_at	4.05073915820297	4.12282949244294	4.06536907275207	3.83690803871205	3.90031436925307	4.05073915820297	3.9389040874545
204734_at	3.00938038341232	2.99838168773787	3.09447570418885	3.06093987166622	2.73934618135887	2.8924600477985	2.8924600477985
204735_at	6.39863197533994	6.75197876239534	6.40094425843448	6.53572960819328	5.2910744853996	5.40414623703842	5.96202762721074
204736_s_at	3.20318219788851	3.03603626132469	3.20318219788851	3.20318219788851	3.24061695232081	3.20318219788851	3.21158554949719
204737_s_at	2.76135227933659	2.76135227933659	2.76135227933659	2.76135227933659	2.67814635144182	2.82867612091961	2.82963174807292
204738_s_at	5.61623496368035	5.87010240934547	5.71938034181716	5.7975891700329	5.9074468368204	5.7975891700329	5.94949849075675
204739_at	6.28799304300639	6.23118101405179	6.28169787209839	5.49352355537534	6.06695320495371	5.80586653607479	6.06695320495371
204740_at	4.26160644000846	4.42789732261543	4.26160644000846	4.18087287020183	4.2369104558778	4.26160644000846	4.16416950220533
204741_at	6.26161225080838	6.5162783862734	6.39899702955536	6.37994240699481	6.28307265870489	6.6004718048049	6.64460262649155
204742_s_at	6.9413942012798	7.19088369521058	7.0925491650449	6.61960215303612	6.07313700721205	5.98107554721221	6.3023754706618
204743_at	4.37419351227334	4.27778051757358	4.3340259821364	4.58477937359201	4.1700259273732	4.3340259821364	4.27593516132329
204744_s_at	11.7217393040091	11.7217393040091	11.7255900088646	11.4665420589811	12.0441434150202	12.1347699260996	10.9258081150248
204745_x_at	7.40225227231831	7.64422945640805	7.26434907242059	7.63991509262716	7.73287632766663	7.8569252104722	8.68319099700303
204746_s_at	5.70160488295376	5.76270096165726	5.55618182127378	5.75081655029204	5.88352602211553	6.03370771357003	5.80794705508992
204747_at	6.02400346605298	6.21378575617814	5.97423209040786	6.14206989934859	6.67591676515958	6.94518955624799	7.11465351234735
204748_at	4.75441251730631	5.32840785688811	5.10336638255307	4.75363820001843	9.07981323558654	8.8422340402335	9.11851221155122
204749_at	3.22382826731628	3.05508877193708	3.22382826731628	3.06093987166622	3.60773828791201	3.28468294394267	4.02755957033266
204750_s_at	2.84482658351292	2.96226567340501	2.96226567340501	2.98131278465527	2.96226567340501	2.96226567340501	2.96226567340501
204751_x_at	2.32818802612171	2.45748157545675	2.55076240451	2.25941250482785	2.40098251767132	2.40098251767132	2.40098251767132
204752_x_at	9.50045317178349	9.55025882293041	9.56476817980628	9.40403523650247	8.63638565388757	8.66027485445245	8.37480318420062
204753_s_at	4.27432592079169	4.84050402262723	4.27432592079169	4.19320143410037	3.97706128572543	4.08288175654742	4.90049878811263
204754_at	2.97097917573071	3.98518622764889	2.82968234165192	3.20526447298713	2.61259718782764	2.87164974487477	3.51726544344893
204755_x_at	3.98518622764889	3.98518622764889	3.98050130693003	3.98518622764889	3.98050130693003	3.86407730956361	4.37708275555175
204756_at	7.90864330176167	7.75151159383762	7.8142103222744	7.60804856117803	8.76418958604802	8.8157777205395	8.65136397014401
204757_s_at	6.45088665637021	6.27247059221008	6.41510737908399	6.41284206142911	6.21053544914492	6.38089334081982	5.95621242041053
204758_s_at	3.20318219788851	3.32977972621442	3.20318219788851	3.40951552404166	2.94929262026293	3.20318219788851	2.99182779641193
